,url,likes,display_photo,account,date,caption,accessibility_caption
24,C9nNQl1ACBt,405,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/452285547_1033080288406240_7664199327946620871_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=104&_nc_ohc=vkGZJ5EWyYoQ7kNvgEjxzzc&_nc_gid=c96b23aaccee4f838801f55e672dcfa9&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzQxNTc1NzE1MzE4MzUzMzI4Nw%3D%3D.3-ccb7-5&oh=00_AYAO2uwfZJgHXV_UyUFwMi_jQ26sBqQPW9BkSnMeCz-wdA&oe=672CC707&_nc_sid=8f1549,uwcsa,2024-07-19 17:26:45,"Looking for things to do after class is over? 👀 UWCSA has been busy at work curating a bustling night market right here in Waterloo!Featuring carnival games, delicious food, performances, and plenty of prizes to be won! 🌭🎁 🪩Make sure to keep your schedules empty for Thursday, July 25! 🗓️ Swipe to see our amazing sponsors who make this event possible! 🍾Funding for this event has been generously provided by the Arts Endowment Fund.",
25,C8Db4nAAkdu,170,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/448224253_957789379367222_2938580785177712768_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNTk5eDE1OTkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=F832Gs1Vni0Q7kNvgEXO867&_nc_gid=c96b23aaccee4f838801f55e672dcfa9&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM4NzY3Mzk4MjEzNTMyMjQ3OA%3D%3D.3-ccb7-5&oh=00_AYAYKa03pVDoHSwNrRvdqPQaMx5G7ddQ73lcolU_unzteQ&oe=672CBEF3&_nc_sid=8f1549,uwcsa,2024-06-10 23:30:00,"ATTENTION: THE WAIT IS OVER ‼️🚨!Midnight Social - Tropical Twilight tickets HAVE DROPPED 🫣…Tiered pricing for the tickets is first come first serve, buy them NOW through the link in our bio 👆👆 before they run out ⏰⏰!See you June 13th @thedrinkuptown in your best tropical fits 🌺! Doors open at 10pm, don’t miss it 🔥🔥🔥!If you are NOT a University of Waterloo student, please fill in your student ID for your school instead of the WATIAM ID in the waiver.",
26,C77-0b4A4P9,242,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/448061684_1517223992257612_1663627859062786383_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xOTk5eDE5OTkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ivDl8VZhJbUQ7kNvgHUUcDW&_nc_gid=c96b23aaccee4f838801f55e672dcfa9&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM4NTU3NTgyNzEyNjMyMjE3Mw%3D%3D.3-ccb7-5&oh=00_AYBi8osqjx5c1G4k29R_lWgMK1X1COOjR0yyXtODGpGBCg&oe=672CB0A1&_nc_sid=8f1549,uwcsa,2024-06-08 02:01:50,"UWCSA is presenting:🌺  Midnight Social - Tropical Twilight 🌊Are you ready for the biggest social event of the summer ☀️??Here are some FAQs:🗓️ - Thursday, June 13th🔓 - Doors open 10pm📍- The Drink Uptown 🧒 - 19+ event🪪 - Students only🍾 - Cash only bar👗 - Wear your best tropical outfits❌ - Doors open 10pm, doors close at 11pmTickets will drop NEXT MONDAY, June 10 ⏳!! Pricing tiered at a first come first serve basis… Buy them before they sell out 👆Sounds by: @alissahatesyouxo @qilin.music",
27,C7kqizpAg1Q,311,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/446533057_377502404760587_2640456889247248515_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=N14Ki9ko2zwQ7kNvgGjQWom&_nc_gid=c96b23aaccee4f838801f55e672dcfa9&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM3OTAxMjcyNDgyMTUxOTIzNQ%3D%3D.3-ccb7-5&oh=00_AYD360RdpHOulgen0Rhf7WmPhW-OyO-nt0g8g5q65TlgGA&oe=672CCC76&_nc_sid=8f1549,uwcsa,2024-05-30 00:42:08,🍍🌺 JUNE 13TH ⛱️🌴Are you ready for Waterloo’s biggest event of the summer 👀? Do the following for a chance to win 4 Midnight Social tickets for you and your friends!1. Tag 3 friends in the comments below 👇 2. Follow @uwcsa and like this post ❤️3. Share this post to your story and tag @uwcsa 🚨 TICKET SALES TBA 🚨,
28,C7DRNhegVbn,394,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/443843134_956754052816158_7132076509855794311_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=jyjeROxKxAkQ7kNvgGTNRb2&_nc_gid=c96b23aaccee4f838801f55e672dcfa9&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM2OTYxMjYyOTM1NzI3NzUzOA%3D%3D.3-ccb7-5&oh=00_AYDCWQlCQ1AF2DK6CQa9EImc7mUuE3V9t4_6HN11oFS6Bg&oe=672CCC5B&_nc_sid=8f1549,uwcsa,2024-05-17 01:25:50,"We hope you all had a great time at UWCSA’s orientation ❤️❤️❤️!! Thank you so much to our sponsors Nongshim and Dominos who ensured our participants walked home with amazing gifts like pizza, snacks, and ramen!! If you had fun at our event, it’s not too late to apply to become a general executive for this term! Deadline is May 17 @ 11:59pm, link in bio 👆👆Hope to see you all at more events coming this term!! 🔥🔥",
29,C64oNz-gTaz,85,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/443252276_3286396214996810_5648252432868454283_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDc5eDEwNzkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Mi789CX3lCQQ7kNvgGo70EA&_nc_gid=c96b23aaccee4f838801f55e672dcfa9&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM2NjYxNzU5MjQ4MjU3NjA1MQ%3D%3D.3-ccb7-5&oh=00_AYCRggwGHnxdGoRQoqrJARavo_X1HyBAbECYYIQVzCoaoQ&oe=672CD409&_nc_sid=8f1549,uwcsa,2024-05-12 22:15:00,‼️REMINDER‼️UWCSA’s Orientation is happening TOMORROW at 7:00pm in STC0050!!! Join us for fun challenges to win prizes from our amazing sponsor Nongshim!! 🍜🍜The first 125 participants will receive coupons for a FREE large pizza courtesy of our sponsor Dominos! 🍕🍕It’s still not too late to sign up thru the link in our bio! 👆👆,
30,C6xPGP9g1-x,182,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/442418313_837305898447632_7881429716189536228_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=emBBW6UWoJYQ7kNvgE5XiJf&_nc_gid=c96b23aaccee4f838801f55e672dcfa9&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM2NDUzNjc5MDkyODMyMjQyMg%3D%3D.3-ccb7-5&oh=00_AYA6y4qYUUTDxfnC3mmL5vpA9xspT3AyHSUv9c-6a4FOxg&oe=672CC9A0&_nc_sid=8f1549,uwcsa,2024-05-10 01:21:02,"Let the games begin!! 🔥Join us on Monday, May 13 @7:00pm for UWCSA’s first event of the year, orientation!! 🥳🥳Sign up thru the link in bio to battle it out in exciting games such as Cup Relay, Balloon Pop, and Angry Birds in teams!! 💪The first 125 participants to sign-up will receive dominos coupons for FREE large pizzas from our sponsors Dominos 💰💰!!! There will also be FREE pizza for the attendees 🍕🍕🍕That’s not all, our WINNERS will receive prizes from our amazing sponsors NongShim 🍜🍜!!Don’t wait, apply today, link in bio!! 👆👆",
31,C6pPZEaOe0K,187,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/441607014_2756451814508681_1328966380820294713_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=105&_nc_ohc=UbsZZjZwtkIQ7kNvgGdM3nI&_nc_gid=c96b23aaccee4f838801f55e672dcfa9&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM2MjI4NjI4MjQ2MDU4NjgyMw%3D%3D.3-ccb7-5&oh=00_AYAwAH7fRedvYpr03Cunb2XQv6fPriqZghzb81EVlB3opg&oe=672CBBFC&_nc_sid=8f1549,uwcsa,2024-05-06 22:49:41,"It’s not summer term without UWCSA!! 😋We are hiring for 4 departments! Join our team to plan sensational events, make unforgettable memories, and become a part of the UWCSA family ❤️Application link in bio, deadline May 17 @ 11:59 pmDM if you have questions",
32,C6kJwmCqjRE,204,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/441040346_1361510631201459_7465172298347659684_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=103&_nc_ohc=aVu8xu0g8yMQ7kNvgHGZYLj&_nc_gid=c96b23aaccee4f838801f55e672dcfa9&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM2MDg1NDE0MzcyNTYxNDE0OA%3D%3D.3-ccb7-5&oh=00_AYCBmc3Hlhwn_r2y0x1p4uX61Zw660OoBhrTdQM67mOnDg&oe=672CBB06&_nc_sid=8f1549,uwcsa,2024-05-05 00:05:24,Thank you to all our members for making W24 an amazing term ❤️❤️ Stay tuned for more events in S24!!,
33,C5zcp1gAmzW,184,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/437768890_1188965359134828_5274231909706108078_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=100&_nc_ohc=gj8euoL55V4Q7kNvgFv58JZ&_nc_gid=c96b23aaccee4f838801f55e672dcfa9&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM0NzE0NDk2MjEzODUwMjM0MA%3D%3D.3-ccb7-5&oh=00_AYA8HhLOeF1JkUOssuOa5S_MgSfZjfc3cT7YVDJ_r7SqGA&oe=672CC672&_nc_sid=8f1549,uwcsa,2024-04-16 01:26:35,"To all of our Sponsors, We would like to thank each and every one of you for supporting UWCSA! This past term has been filled with incredible events and opportunities, none of which would have been possible without your contributions.Thank you again, and we look forward to another term of both new and old partnerships!With love, UWCSA",
34,C4wjoy1gHQJ,171,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/434039002_959043315598381_6602415759107828289_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=XXud1zpsplAQ7kNvgG8kY6x&_nc_gid=c96b23aaccee4f838801f55e672dcfa9&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMyODMxNjg1NTA4MDMwMzk1OA%3D%3D.3-ccb7-5&oh=00_AYCrCVSOYHuEhNYiWOGkuvJ3l_nIpBsIWLXccNzOFK4itQ&oe=672CDCAC&_nc_sid=8f1549,uwcsa,2024-03-21 01:58:29,Our highly anticipated ❤️‍🔥Flaming Hearts❤️‍🔥 event is approaching quickly 😱 Lets take a look at who will be sponsoring our event this FRIDAY 🤩:🍕 Dominos Pizza (@dominoswaterloo)👩🏻‍🍳 Fantuan (@ft_waterloo)🐓 Chick’n Cone (@chickncone_waterloo)A HUGE shoutout to our incredible sponsors for their unwavering support 🙌🏼 We’re immensely grateful for your generosity and belief in our club. Here’s to many more successful collaborations! 🥳,
35,C4f9_5QAP-o,162,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/432748395_1553498678837403_3318413413498556277_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=103&_nc_ohc=gvTkRZxGHokQ7kNvgG3qpG8&_nc_gid=c96b23aaccee4f838801f55e672dcfa9&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMyMzY0NzcxNTQxNzYzMTQ5MA%3D%3D.3-ccb7-5&oh=00_AYCzSkMflj_UTGhDsB7U8OwpCAy-3uY608t4IRQxoBlbAg&oe=672CC527&_nc_sid=8f1549,uwcsa,2024-03-14 15:21:45,"Flaming Hearts ❤️‍🔥 is on the horizon… This is YOUR 🫵🏼 opportunity to make long lasting friendships and to bond with people you’ve never expected to meet 💃🏻Signups 📝 for Flaming Hearts will end TODAY @ 8PM❗️(NOT ALL SIGNUPS ARE GUARANTEED A SPOT ON FLAMING HEARTS, APPLICANTS WILL RECEIVE AN EMAIL OF ACCEPTANCE TO THE EVENT)Tap the link in our bio to sign up!Or copy the link below into your browser https://forms.gle/eoaNZQBetsRQ5miN6",
36,C4Ww6lJAqWl,189,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/432260580_1076612766748780_1592834435270378406_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi44Njh4ODY4LnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=104&_nc_ohc=LsHFuSOATc4Q7kNvgEkqD8L&_nc_gid=8e932021d63b4a6bb63cd058b7185c21&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMyMTA1NjkwNzA3NDExOTA3Nw%3D%3D.3-ccb7-5&oh=00_AYAC1iYOdk8KqmS-2FrcUjjjdNWt9mh5aamNZ29zNVyawA&oe=672CB9D3&_nc_sid=8f1549,uwcsa,2024-03-11 01:34:16,"🔥❤️‍🔥 Join us for an unforgettable evening of fiery passion and boundless love at our ‘Flaming Hearts’ event! ❤️‍🔥❤️Event Details:🗓️ : March 22, 2024⏰: 7:30pm to 9:00pm📍 : STC Basement A speed friending event to meet new people, make new friends, and maybe... just maybe... something more? 🎀Important info:☝🏼This event will be capped at 120 participants 📝 Sign ups are MANDATORY to participate in this event🗓️ Deadline for signups are on Thursday March 14th at 8pm 📧 Acceptances will be sent by March 20Come together with like-minded souls, kindle new friendships, and spark meaningful conversations amidst the glowing embers of shared experiences. 🔥Please register for this event through our link in bio, we will email selected participants by the coming days.Let us be your Flaming Cupid and pair you with your forever friend. 💘✨",
37,C4OzsP5gaY7,149,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/431462481_354150660927064_8814906068588261062_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNTAweDE1MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Yvk7fYGLNfAQ7kNvgFY2UYq&_nc_gid=8e932021d63b4a6bb63cd058b7185c21&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMxODgxNzMxNjUxODYwMjI5OQ%3D%3D.3-ccb7-5&oh=00_AYAt-aN7M1yXcvKkStnuax1F2ONlC0-X1IID-sAvff8f8Q&oe=672CD6B9&_nc_sid=8f1549,uwcsa,2024-03-07 23:24:36,ATTENTION: MIDNIGHT SOCIAL TICKETS ARE RUNNING LOWDue to popular demand we have decided to release 100 Tier 2 Tickets so HURRY 🔥🔥Ticket sales end tomorrow evening.First 300 people will receive free coat check! So come early…Doors close at 10pmThis is a 19+ Event,
38,C4HbvmIAJ-q,289,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/431750157_428641466295670_4393469671488951120_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xOTk5eDE5OTkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=yCx7Rt5w2WEQ7kNvgEFq9hF&_nc_gid=8e932021d63b4a6bb63cd058b7185c21&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMxNjc0MTY2ODU4OTMxMzk2Mg%3D%3D.3-ccb7-5&oh=00_AYDOerbzk94ctWZ4FRAbqDkjjfWXTvVyPGiCWL2V1JCrrA&oe=672CB791&_nc_sid=8f1549,uwcsa,2024-03-05 02:40:00,"UWCSA is back with…⏰ 🌕 MIDNIGHT SOCIAL 🌕 ⏰ The biggest social event of Waterloo is back presented by UWCSA. 😱Here are some details about Midnight Social:🗓️ Friday March 8th🚪Doors open 9PM📍Maxwell’s Concerts & Events🎧 Razzak Noorani🍾 2 bars inside!🚬 Smoke pit open✨ MIDNIGHT SOCIAL GIVEAWAY ✨We are excited to give back to our community and give away 4 FREE MIDNIGHT SOCIAL TICKETS ❗️Following are the rules to enter the giveaway:1️⃣ Tag 3 friends in the comments below2️⃣ Follow @uwcsa and like this post3️⃣ Repost this post on your story and tag @uwcsa‼️ Giveaway will end tonight March 6th at 11:59pm, winners will be announced on our storyIMPORTANT RULES: ✅ Please adhere to the following rules to ensure a safe and enjoyable event:1️⃣ No outside alcohol inside the venue.2️⃣ No vaping inside the venue.3️⃣ No smoking inside the venue.4️⃣ No in and out privileges of the venue other than the smoking pit.5️⃣ Ticket name must match student ID6️⃣ No ticket transfers allowed7️⃣ Resold tickets will not be allowed entryStudents not following these rules will be promptly removed from the event.This is a 19+ event. Open to ONLY post-secondary students! 🪪 Valid physical student ID and government ID must be shown🚫 Doors close at 10PM and no reentry 🔗 Click the link in our bio to purchase tix 🔥",
39,C3_q0JbAgYh,356,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/430685928_3240622632899413_3686290333817450366_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjI5MzUwLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=z-X8dtOrtUEQ7kNvgGtCwJQ&_nc_gid=8e932021d63b4a6bb63cd058b7185c21&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMxNDU1NjE1MjI1MTAyNDkyOQ%3D%3D.3-ccb7-5&oh=00_AYBDpkBEn16VVN1nV2dob1yExTnQYXya9l49uWuX7NjDww&oe=672CB081&_nc_sid=8f1549,uwcsa,2024-03-02 02:20:45,Tickets live now. Link in bio. Hurry. March 8th. This event is 19+,
40,C27opZXAXyQ,420,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/424707192_911594433612914_1869670596696129788_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3MjQuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=5IKQbMelNccQ7kNvgGIk-ex&_nc_gid=8e932021d63b4a6bb63cd058b7185c21&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzI5NTQwNjMxODk0MDE1OTEyMA%3D%3D.3-ccb7-5&oh=00_AYC3owQSpqwk7dJL0Xi2BNkaYmPvNNI2URaPxMU4fpNrPA&oe=672CD0E9&_nc_sid=8f1549,uwcsa,2024-02-04 16:11:07,"And here they are…the President of UWCSA, Grace, along with her two amazing Presidential Advisors, Raymond and EchoThese are the people who are behind the reason you have the time of your lives at our events. They are responsible for increasing the overall happiness here at UW, they work day and night to bring out the best events for you.Wave them a hello when you see them at our events 😁",
41,C26I-V_g1EY,299,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/425130411_918000946395601_4286744248615548535_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3MjQuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=9afaU7I-m2cQ7kNvgHw6WMU&_nc_gid=8e932021d63b4a6bb63cd058b7185c21&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzI5NDk4NTU0NTk2ODczNDQ4OA%3D%3D.3-ccb7-5&oh=00_AYD8TFJw-IvqzXz1dSXGlLAF1TJPzY5QSjEJWQzBTt1vhg&oe=672CC688&_nc_sid=8f1549,uwcsa,2024-02-03 21:03:29,"Up next is our money loving senior finance team of Winter 2024 🥶Anna, Rebecca and Nolan are responsible for making sure we can put out the best quality events and to always have enough funds to provide better events each and every time 🤑",
42,C20-4i7AJpM,367,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/424572362_374667335263213_1217565944191428603_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3MjQuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=OFxqJewBEy0Q7kNvgFSYmlV&_nc_gid=8e932021d63b4a6bb63cd058b7185c21&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzI5MzUzMzc5MjE4NjE3ODEyNA%3D%3D.3-ccb7-5&oh=00_AYAn9K_zmXa_o-lRUNYm8-Q0jfiYmb6lwBdgWKheMwMELQ&oe=672CB42F&_nc_sid=8f1549,uwcsa,2024-02-02 02:10:00,"Introducing the spectacular senior sponsorship team of Winter 2024 😱😎Justin, Dania, Cody, Clara and Tyler work through day and night to get you the best sponsorship prizes and amazing raffles at all our events 🫣🥳If you ever win a prize from our events, you can thank our sponsors and these wonderful people for making it happen",
43,C2v2ghZAG3A,451,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/423340571_950074353129378_1019315509289782483_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3Mjguc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=jwMWjn0KzsEQ7kNvgFdh0QO&_nc_gid=8e932021d63b4a6bb63cd058b7185c21&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzI5MjA4OTU4MjAxODkxNTc3Ng%3D%3D.3-ccb7-5&oh=00_AYBf53rXOlRwmreYGHh7ZWY6DaV49qzzJjpcm3uOznzPDg&oe=672CBF27&_nc_sid=8f1549,uwcsa,2024-01-31 02:21:21,"Give a warm welcome to our Winter 2024 Senior Marketing Team 🤩Gabe, Annie, Sydney, Karen, Tyler and Kyungbin are responsible for creating UWCSAs’ stunning graphics and hilarious tiktoks. 🤭🔥You can count on the marketing team to always bless your feed 😍",
44,C2qrrfZgJ0k,521,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/423274441_393026616465882_5489232433965613695_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3Mjguc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=eXHdM21BcEEQ7kNvgFt31I4&_nc_gid=8e932021d63b4a6bb63cd058b7185c21&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzI5MDYzNDU4MjM5ODkwMTU0MA%3D%3D.3-ccb7-5&oh=00_AYDUqgQQ7DSyjoQYyT-MD-kWBEpI-tE3ZuOXl6HKnHVEKw&oe=672CC20E&_nc_sid=8f1549,uwcsa,2024-01-29 02:10:00,"Say helloo to our Winter 2024 Senior Events team 😍Cici, Celine, Kody, Amy, Wendy and Amanda bring you the best events in all of UW.You know you’re going to have a good time at a UWCSA event when you see them. 🤩",
45,C2liq_-AH4s,477,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/421955822_1065036824615372_6714338493648081141_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3MzYuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=ZBq0JMCPoDYQ7kNvgGnRzgO&_nc_gid=8e932021d63b4a6bb63cd058b7185c21&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzI4OTE4NzU5MTM0OTM3MDQxMg%3D%3D.3-ccb7-5&oh=00_AYDoVbSsbHuA4wsOIuxTO_bd_IaQJDQlg6uMKWjGdRqU-g&oe=672CD9AC&_nc_sid=8f1549,uwcsa,2024-01-27 02:15:00,"Take a peep 👀 at our Winter 24 Senior Internals Team 🥳Katherine, Derek, Bonnie, Calvin and Jenn are responsible for creating the best internal UWCSA social events! You can count on them to make UWCSA feel like a family 🥹",
46,C2iz8wRguI6,201,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/422590326_227340713774718_7287524869412312166_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=fLBXeZp-Rg4Q7kNvgGEGG0r&_nc_gid=8e932021d63b4a6bb63cd058b7185c21&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzI4ODQxOTE0ODk3OTQzMjE5OQ%3D%3D.3-ccb7-5&oh=00_AYCicX36QkBU2FuZqnD1Wtaf6jYfhk8JUKC8g3LEkGq8bA&oe=672CBC4C&_nc_sid=8f1549,uwcsa,2024-01-26 00:48:52,Let’s take a look at our sponsors for tomorrow’s event!Thank you to:@drinkchakranutrition For providing your workout challenge prizes! 💪🏼😤@ft_waterloo For the free boba 🧋 And we cant forget @lbeauty.ca for the beauty supplies 💅🏼 But last and not least @princesscinemas for providing membership cards 🎥,
